"","LIMIT_BAL","SEX","EDUCATION","MARRIAGE","PAY_AMT1","PAY_AMT2","PAY_AMT3","PAY_AMT4","PAY_AMT5","PAY_AMT6","Bill_pca1","Bill_pca2","sumpay","default.payment.next.month","age_new"
"5722",30000,2,3,2,1300,0,1200,0,1300,0,-1.119293,-0.1025083,12,1,"1"
"5723",380000,1,2,1,13000,9500,8000,7200,6700,7500,7.776286,1.44683,0,0,"3"
"5724",80000,2,2,2,0,2200,1500,5600,0,2275,-0.0784129,-0.1316771,7,0,"1"
"5725",50000,2,1,2,3900,0,3800,0,4000,0,0.2079959,-0.2312092,12,1,"1"
"5726",280000,2,1,1,12611,0,3100,240,2010,212,-1.546393,0.01049842,-6,0,"2"
"5727",120000,2,2,3,2000,600,1500,1500,0,1056,-0.5892533,-0.1519685,12,1,"2"
"5728",180000,1,1,1,3000,4000,5000,3000,5000,5000,1.002185,-0.4020256,0,0,"3"
"5729",380000,1,3,2,3742,3012,69294,33827,115860,64486,-0.1082352,-1.462253,-6,0,"2"
"5730",110000,2,1,2,1700,4000,0,1000,5000,3000,-0.5559253,0.001913506,2,0,"1"
"5731",50000,2,2,3,1424,1256,190,13400,30,16447,-1.474134,-0.2026468,-5,0,"2"
"5732",2e+05,2,1,2,0,0,5000,0,0,0,-1.590378,-0.0974019,-3,0,"3"
"5733",2e+05,1,1,1,1582,21133,2941,8191,22842,5567,-1.14146,-0.05147503,-6,0,"2"
"5734",150000,2,1,1,20228,10036,18002,10000,5621,0,-0.5421436,0.1137536,-1,0,"2"
"5735",60000,1,2,1,2354,2538,1000,2000,1000,1000,-0.1401111,0.5103305,0,1,"2"
"5736",2e+05,2,2,2,7325,7470,4460,4583,4376,4533,3.635373,0.1369604,0,0,"1"
"5737",90000,2,2,1,2700,2500,1900,4600,0,1600,0.3986933,0.005782244,4,1,"2"
"5738",150000,2,1,2,468,2988,2232,4535,0,1593,-1.581297,-0.06118353,-6,0,"2"
"5739",20000,1,3,2,0,2400,0,0,1100,0,-1.267724,-0.0989575,12,1,"1"
"5740",150000,2,3,1,5000,4000,4000,3290,3200,3215,1.936515,-0.01107059,0,0,"2"
"5741",180000,1,1,2,1000,11153,3924,800,0,2190,-1.370058,0.1938528,-5,0,"2"
"5742",470000,1,2,2,1116,0,1632,141190,6000,7004,0.5887492,-1.934101,-8,0,"2"
"5743",30000,2,3,2,3363,0,1600,0,2000,0,-0.7563497,-0.1115748,12,1,"3"
"5744",20000,2,1,2,2313,0,0,1449,2030,1280,-1.473284,0.06536024,-1,0,"1"
"5745",4e+05,2,1,1,8911,13025,2816,6856,11069,6823,-1.306263,-0.003225677,-6,0,"2"
"5746",210000,2,1,2,1500,1006,1500,1500,2600,99,-1.30922,0.01311542,0,0,"1"
"5747",120000,1,3,1,3000,3000,3000,3300,3600,2700,1.425808,-0.3596458,12,1,"2"
"5748",160000,2,4,1,5624,0,2039,0,0,0,-1.628403,-0.05086126,-7,0,"2"
"5749",2e+05,2,1,2,1776,3598,0,2160,900,1850,-1.570094,0.0002005241,-5,0,"1"
"5750",160000,2,1,2,0,0,2804,403,0,3144,-1.581267,0.01488127,-4,0,"1"
"5751",160000,2,2,2,200,12000,0,11500,5811,0,4.119868,-0.6418146,12,1,"2"
"5752",250000,1,3,1,1540,387,381,3985,7161,0,-1.56726,-0.1222178,-6,0,"3"
"5753",140000,1,3,1,1299,1500,1000,1000,1500,1000,-1.322471,-0.1030547,0,0,"3"
"5754",330000,2,2,2,0,0,0,0,0,0,-1.658659,-0.04421953,-12,1,"1"
"5755",220000,2,1,2,7100,7200,5800,5900,12000,0,4.488184,-0.5535314,2,1,"1"
"5756",30000,2,3,1,0,2905,0,1386,0,600,-1.109616,-0.1179696,11,0,"1"
"5757",260000,1,1,2,0,6910,16502,0,5847,5873,4.190852,-0.6574945,5,1,"2"
"5758",380000,2,2,1,11000,12602,11500,10500,11000,10152,9.949467,-1.02147,0,0,"1"
"5759",10000,2,2,2,2452,1000,193,168,1734,770,-1.331128,0.03964484,-1,1,"2"
"5760",190000,2,1,2,8000,7000,4000,3000,3000,3000,3.199726,1.270043,0,0,"2"
"5761",30000,2,2,1,1553,1033,381,384,404,1297,-1.220045,0.1316055,0,0,"2"
"5762",3e+05,2,1,1,29,3009,5364,4714,2362,4,-1.487288,-0.02574982,-1,0,"2"
"5763",20000,1,2,1,2850,0,514,2000,1000,1570,-0.9647306,-0.0961377,2,0,"1"
"5764",20000,1,2,1,3013,1005,1000,3000,1650,0,-1.307115,0.1853611,-1,0,"2"
"5765",80000,2,3,2,2400,15674,0,0,0,0,-1.117576,0.5379238,-6,0,"1"
"5766",240000,1,2,1,8000,7400,6500,7000,7000,7000,6.459215,-0.1402755,0,0,"2"
"5767",90000,2,3,2,1269,1280,1000,950,652,1000,-1.014671,-0.1368139,0,0,"1"
"5768",1e+05,2,2,1,4000,5000,3000,9000,4000,5000,0.9182664,0.3255124,0,0,"2"
"5769",320000,1,1,3,4929,2064,4365,1183,3287,2810,-1.552403,-0.05353581,-6,0,"2"
"5770",360000,1,2,1,0,0,0,0,0,0,-1.644649,-0.02498553,-4,0,"2"
"5771",180000,1,2,1,2000,200,500,124,0,0,-1.517538,-0.0374726,5,1,"2"
"5772",3e+05,1,2,1,4347,0,2208,2475,7580,0,-1.4601,0.01635778,-12,0,"2"
"5773",20000,2,1,2,0,913,304,0,302,7676,-1.649114,-0.04606258,-11,0,"1"
"5774",270000,2,2,2,1300,1533,1391,1255,1273,1000,-1.021899,-0.002827041,0,0,"1"
"5775",20000,2,3,2,1337,2000,666,714,810,600,-0.9171584,-0.09428008,0,0,"3"
"5776",360000,2,2,1,1600,3019,900,600,369,2471,-0.663337,0.2156994,0,0,"2"
"5777",120000,1,2,1,2000,1361,1000,824,851,812,-0.3986074,0.2230307,0,0,"2"
"5778",130000,2,3,2,5300,5400,4000,9000,4400,4500,2.685831,-0.3399947,0,0,"1"
"5779",60000,2,3,2,1726,1502,1287,1322,1179,1156,-0.09870288,0.01890351,0,0,"2"
"5780",60000,1,2,1,2000,1805,1800,2000,2000,2000,0.2107989,-0.2509987,0,0,"2"
"5781",120000,2,3,2,390,390,390,390,390,1079,-1.636059,-0.03469985,-6,0,"2"
"5782",130000,1,3,2,6000,5000,5000,4000,4000,5000,2.12414,-0.4711841,0,0,"2"
"5783",360000,2,1,1,460,460,399,0,0,0,-1.647872,-0.0381342,-7,0,"2"
"5784",10000,1,3,2,5112,5400,2,4,0,5039,-1.512379,0.01468507,-3,0,"1"
"5785",120000,2,1,2,0,0,0,0,0,0,-1.655297,-0.03960337,-10,0,"1"
"5786",60000,1,2,2,3000,2746,0,2297,1875,1158,1.051543,-0.3935299,8,1,"1"
"5787",240000,2,1,1,0,0,0,0,0,0,-1.614606,-0.003355028,4,1,"2"
"5788",160000,2,2,1,12121,0,5100,10251,5205,0,3.760201,-0.4806821,4,0,"2"
"5789",2e+05,2,2,1,138,0,0,1675,69,39411,-1.645753,-0.0557065,-12,0,"2"
"5790",3e+05,1,1,2,0,150,3550,0,0,0,-1.633887,-0.05665306,-9,0,"1"
"5791",1e+05,2,2,2,0,390,390,390,380,400,-1.643969,-0.04475896,-6,0,"1"
"5792",280000,2,1,1,8155,10048,6011,6010,6514,10011,4.941064,0.9747791,0,0,"1"
"5793",190000,2,2,2,10000,10000,10000,10000,10941,79027,-1.261839,-0.06775524,-6,0,"1"
"5794",50000,1,2,1,1298,0,1829,0,849,822,-0.9514448,-0.1165862,9,0,"3"
"5795",210000,2,3,1,2000,2000,2000,3000,0,734,-0.334078,-0.217408,2,0,"2"
"5796",120000,2,1,2,4432,2988,4492,2797,2991,2900,1.712008,0.1503994,0,0,"1"
"5797",140000,2,1,2,0,1264,0,0,1980,1351,-1.627119,-0.04429619,-12,0,"2"
"5798",50000,2,1,2,0,0,0,0,0,0,-1.654137,-0.03801079,-12,0,"1"
"5799",150000,2,1,2,2876,16732,8593,799,1161,41380,-1.457102,-0.02041722,-9,0,"2"
"5800",50000,1,1,2,88,12,473,825,323,10000,-1.069461,0.1845892,11,0,"1"
"5801",120000,1,1,1,0,0,10040,0,8299,0,-1.597277,-0.1650593,-5,1,"3"
"5802",240000,2,1,2,10023,10000,5000,15000,15000,5000,-0.8357015,-0.09465653,-1,0,"1"
"5803",20000,1,1,2,3150,10464,0,1690,18156,19800,-1.431479,-0.1560595,-5,0,"1"
"5804",80000,2,2,2,2900,2329,2400,2000,7400,0,0.8891398,0.1031862,0,0,"1"
"5805",140000,2,2,1,3205,2894,2000,1500,1000,2000,0.523703,0.9599473,0,0,"1"
"5806",50000,2,2,2,2000,1110,240,250,300,2335,-1.119402,0.247057,0,0,"1"
"5807",150000,2,2,3,26034,3182,49174,11823,669,1534,-1.045572,-0.1019409,-12,0,"1"
"5808",90000,2,3,1,2255,2200,2100,2014,1876,1901,0.59041,-0.06377774,0,1,"3"
"5809",640000,1,1,2,4000,4000,3000,5000,5000,3000,1.033672,1.296692,0,0,"2"
"5810",360000,1,1,2,53751,2879,6918,10014,6478,42108,-1.084415,0.2716487,-6,0,"2"
"5811",130000,2,2,1,1500,382,2000,3000,0,2000,-1.608573,-0.0372033,-6,0,"2"
"5812",210000,2,1,1,10646,8601,3601,3719,3300,3400,4.035176,1.414601,0,0,"2"
"5813",190000,1,1,2,5200,4500,4300,4300,4400,4500,2.613512,-0.4619577,12,1,"2"
"5814",150000,2,1,1,0,839,0,0,3975,0,-1.613965,-0.06820475,-4,0,"2"
"5815",10000,1,3,2,390,390,390,0,1280,6380,-1.624863,-0.02881181,-6,0,"1"
"5816",30000,2,1,1,2643,3415,2250,2486,844,0,-1.532017,0.01893463,-6,1,"1"
"5817",2e+05,1,1,1,0,0,0,0,0,0,-1.658659,-0.04421953,-9,1,"4"
"5818",140000,2,1,2,0,2000,83000,3000,32000,2000,-0.08375564,-0.875537,5,1,"1"
"5819",170000,2,2,2,19078,0,5000,5000,4500,4500,3.141581,-0.2303676,2,0,"1"
"5820",20000,2,2,2,2284,0,0,186,3314,3515,-1.5017,0.04559186,6,1,"1"
"5821",80000,2,2,1,0,0,0,0,0,0,-1.198304,0.5878096,-8,0,"2"
"5822",110000,1,2,1,1921,2563,2300,2300,1704,700,0.4344461,-0.268587,0,0,"3"
"5823",150000,2,1,2,3202,20088,700,0,0,0,0.6108292,1.898501,-2,0,"1"
"5824",50000,2,2,2,1547,1251,1200,600,627,759,-0.8085564,0.04650568,-1,0,"2"
"5825",50000,2,3,1,0,2504,1200,1500,1100,1301,-0.1168249,0.2335002,4,0,"4"
"5826",50000,1,3,1,2100,1500,1000,1000,1000,700,-0.3831092,0.3775469,2,0,"3"
"5827",10000,2,2,2,1067,1500,1000,1751,1073,2041,-1.452324,-0.1370287,0,1,"1"
"5828",280000,2,1,2,2000,30000,14000,1000,16000,0,-0.9997215,-0.02892112,-3,1,"2"
"5829",50000,1,2,2,2000,39,718,800,800,800,-0.336045,0.4074762,6,0,"2"
"5830",10000,2,1,2,1200,1153,357,501,429,196,-1.280208,-0.07742267,0,0,"1"
"5831",140000,2,2,1,7000,5820,3829,3753,3808,4744,2.479515,0.458543,0,0,"1"
"5832",140000,1,1,1,5000,3600,0,4000,4000,3603,2.281702,-0.2950204,8,1,"2"
"5833",3e+05,1,1,1,6835,7542,7930,6534,6153,2815,4.843252,0.2696098,0,0,"2"
"5834",30000,2,2,1,1500,1517,1000,2255,0,1988,-0.5827319,-0.1347344,7,0,"1"
"5835",2e+05,1,3,1,10000,10000,6000,0,5000,3000,2.621163,1.459388,2,0,"3"
"5836",270000,2,2,2,52425,27595,10343,18083,26279,17013,0.01853178,0.1097573,-3,1,"1"
"5837",90000,2,2,3,3137,5094,1106,1001,1201,1074,0.3987299,0.8641513,0,0,"2"
"5838",10000,1,2,2,0,0,0,0,0,0,-1.56714,-0.05092597,32,1,"1"
"5839",50000,2,3,2,0,1573,804,675,738,1000,-0.908257,-0.07597137,4,0,"1"
"5840",80000,2,1,2,0,988,0,0,0,0,-1.652609,-0.0420936,-12,0,"1"
"5841",110000,2,2,2,2510,4000,3000,7000,3100,1377,1.106421,-0.4354933,0,0,"1"
"5842",370000,1,1,2,4000,192718,5000,5000,3000,2000,2.47583,-2.095195,-2,0,"1"
"5843",50000,1,2,2,1200,1322,1500,540,540,780,-1.615744,-0.03256987,-5,0,"1"
"5844",10000,1,2,2,1475,780,0,31250,0,0,-1.629524,-0.03635565,-4,0,"2"
"5845",180000,2,1,2,22500,121,10000,20000,25000,0,2.645082,-0.4620785,2,0,"1"
"5846",60000,2,2,1,3601,2000,0,0,0,4000,0.5416977,-0.17734,22,0,"3"
"5847",90000,2,1,1,5003,5000,20000,10,10104,87,1.077895,-0.620192,4,1,"2"
"5848",120000,2,1,1,0,0,0,0,150,200,-1.657631,-0.04549508,-8,0,"1"
"5849",110000,1,1,2,4404,2826,1880,1805,2182,2000,1.223587,0.8008283,0,0,"1"
"5850",280000,2,3,1,7000,6000,5500,5800,5200,6000,4.154336,-0.4213865,0,0,"4"
"5851",2e+05,1,1,2,22182,7,0,6177,180722,5000,-0.2271493,-1.288849,1,0,"1"
"5852",130000,1,2,2,2272,2230,2243,2500,3000,4000,0.7706532,-0.2620009,0,0,"1"
"5853",2e+05,2,2,2,0,5000,5000,0,6000,0,0.8364459,-0.3560407,7,1,"1"
"5854",50000,2,2,2,1603,1300,658,680,773,524,-0.7376496,0.08477346,0,1,"1"
"5855",30000,1,3,1,0,0,0,0,0,0,-1.649715,-0.03194054,-8,0,"3"
"5856",230000,2,1,1,28097,23352,13684,12883,11068,11436,-1.014794,0.06204613,-6,0,"1"
"5857",180000,2,1,2,1020,0,860,13335,15248,17676,-1.427866,-0.2341049,-6,0,"2"
"5858",220000,1,1,1,20000,8000,5000,7000,7000,5000,2.577937,0.4587713,0,0,"2"
"5859",50000,1,1,2,0,0,0,0,0,0,-1.370622,0.3512315,-8,0,"3"
"5860",20000,1,1,2,0,0,0,0,0,0,-1.658659,-0.04421953,-9,0,"1"
"5861",250000,2,2,2,329,5000,5000,5000,4000,3000,-1.507072,-0.1765333,-4,0,"2"
"5862",50000,1,3,2,2194,2151,755,71,19837,792,-0.5351792,0.5074302,-2,0,"2"
"5863",180000,2,2,2,2000,2000,2000,3109,5000,5520,-1.358088,-0.01386483,0,0,"1"
"5864",320000,1,2,2,28791,13227,2621,9075,6564,12767,-1.076793,0.3253026,-10,0,"2"
"5865",10000,2,3,1,1473,0,0,390,780,0,-1.634241,-0.0422509,-2,1,"2"
"5866",320000,2,1,2,5458,9579,3826,737,3865,300,-1.503023,-0.0296012,-11,0,"2"
"5867",250000,1,2,2,6523,7992,6475,6050,6197,6000,4.870391,-0.4136525,0,0,"1"
"5868",30000,1,2,2,0,2403,0,0,2000,0,-0.9486805,-0.01183143,10,0,"1"
"5869",260000,1,2,2,652,326,326,326,326,144,-1.646228,-0.04513049,-6,0,"2"
"5870",130000,2,2,1,6013,5312,3100,3123,6293,3273,2.74892,-0.3178268,0,0,"2"
"5871",180000,2,1,1,7500,8000,9000,14000,0,5500,4.330029,-0.6295377,2,1,"1"
"5872",270000,2,1,2,9500,8929,7265,5400,5300,5100,5.078916,0.3467872,0,0,"1"
"5873",80000,2,3,2,2165,2774,30458,1063,1308,4317,-0.3810853,0.006724558,-1,0,"1"
"5874",30000,2,1,2,1052,1000,500,1000,7093,1000,-1.549848,-0.1149734,-2,0,"1"
"5875",1e+05,1,3,1,0,3500,7000,0,7000,0,1.964097,-0.2031969,8,1,"2"
"5876",340000,2,2,2,10300,10302,10365,10750,11150,11271,10.41174,-0.9635806,0,1,"2"
"5877",210000,2,2,1,9000,5500,3600,1000,135000,5314,3.391286,1.405275,0,0,"1"
"5878",280000,2,1,2,0,0,8169,0,231133,3300,-1.596123,-0.08327181,-12,0,"1"
"5879",710000,1,2,2,17330,944,7586,4739,3754,25259,-1.405425,0.04483696,-6,0,"2"
"5880",50000,2,2,2,1635,1423,1020,1050,1503,1016,-0.3673803,0.0634674,0,0,"1"
"5881",190000,1,1,2,1807,2000,2010,1003,2007,3019,-0.7790163,-0.08489902,0,0,"2"
"5882",4e+05,2,1,2,5000,3000,5000,5000,5000,5000,0.4977678,-0.4071124,0,0,"2"
"5883",110000,2,3,1,745,0,0,0,0,0,-1.646103,-0.02816712,-12,0,"3"
"5884",20000,2,2,1,1674,1446,1100,0,379,1085,-1.053113,-0.02062629,4,1,"1"
"5885",20000,2,1,2,0,1718,900,2000,1800,0,-0.9527136,-0.1107599,4,1,"1"
"5886",20000,2,2,1,0,2000,0,1055,0,215,-1.179623,-0.08390673,11,0,"1"
"5887",20000,1,2,2,2000,0,700,0,2000,2000,-1.408266,-0.09495396,9,0,"1"
"5888",230000,2,1,2,5000,5000,3000,3459,4000,5000,-0.2401672,-0.07834829,0,0,"2"
"5889",180000,1,2,1,34045,5217,13263,6000,1000,4085,-1.180659,0.1675466,-4,0,"2"
"5890",280000,1,2,1,3110,3188,4189,10276,9898,1691,-1.433883,-0.1616124,-6,0,"2"
"5891",510000,2,1,2,9975,8200,7268,7000,7177,7200,6.387227,-0.16507,0,0,"2"
"5892",150000,1,2,1,7000,7000,6000,7000,5021,9000,3.692954,-0.3746529,0,0,"2"
"5893",20000,1,3,2,1641,2400,632,800,1000,1500,-0.9312799,-0.1120479,2,1,"1"
"5894",110000,2,3,1,3530,3066,2033,2021,1024,1003,0.6133459,0.8513209,0,0,"2"
"5895",230000,2,1,2,0,1000,1000,0,33500,3000,-1.417329,-0.3170524,0,1,"2"
"5896",180000,2,1,2,5000,6000,5000,5000,5000,5000,3.225278,-0.4552887,0,0,"1"
"5897",230000,2,3,2,1533,1200,2789,1242,1251,1272,-1.111242,-0.108338,0,0,"2"
"5898",370000,2,1,2,0,0,2430,161450,6035,6439,0.7370269,-2.17352,-4,0,"2"
"5899",5e+05,2,1,2,5562,810,617,0,0,28572,-1.604228,-0.01062742,-10,0,"1"
"5900",260000,2,2,1,0,0,2080,0,1398,0,-1.650692,-0.06741684,-5,0,"2"
"5901",80000,1,2,1,1000,0,0,0,0,0,-1.586864,0.04373537,-6,1,"3"
"5902",140000,2,2,2,9044,8200,1000,0,9874,0,3.120028,-0.495888,12,0,"1"
"5903",50000,1,1,2,2000,1300,3000,0,25000,0,-0.496956,-0.2290222,4,0,"1"
"5904",50000,2,2,1,2000,2000,0,1500,0,1000,-0.9394898,0.08782657,6,0,"2"
"5905",80000,1,1,2,0,0,0,0,0,0,-1.635935,-0.01302198,-10,0,"2"
"5906",150000,2,2,2,5000,5000,5000,5000,5000,5000,1.544527,-0.1315686,0,1,"1"
"5907",50000,2,2,1,2438,2200,1187,1213,1073,1066,-0.1829282,0.1989633,0,0,"3"
"5908",80000,1,2,3,2000,1500,1200,1300,1200,1200,-0.1550289,0.4184841,2,0,"2"
"5909",140000,2,1,1,3100,3888,2800,2800,3800,3000,0.6989887,-0.1146352,0,0,"2"
"5910",140000,2,1,2,5000,5500,5000,4000,4500,4500,2.298067,-0.3765132,0,0,"1"
"5911",50000,2,2,2,306,995,1055,0,2110,0,-1.619647,-0.05038563,-5,0,"1"
"5912",30000,2,2,2,3551,0,1902,1022,1200,1200,-0.613814,-0.1578161,2,0,"1"
"5913",230000,1,2,2,7468,3000,2723,2810,2793,2860,2.328937,1.019642,0,1,"2"
"5914",150000,2,2,2,5000,4500,4500,6000,5000,5000,2.125279,-0.4316732,0,0,"1"
"5915",2e+05,2,2,1,0,16556,0,0,47140,0,-1.205769,-0.3705367,-7,0,"3"
"5916",110000,2,1,1,0,0,0,0,0,0,-1.652939,-0.04463868,32,0,"2"
"5917",150000,2,2,1,2019,2020,2000,2000,2000,1000,-1.107324,0.0303313,0,0,"2"
"5918",2e+05,2,3,1,5590,2500,0,0,0,0,-1.603638,0.006783548,-8,1,"3"
"5919",180000,2,3,2,199,0,580,0,0,0,-1.65237,-0.04458187,-2,0,"2"
"5920",90000,2,1,2,6198,200,3199,0,0,0,-1.553121,0.01853013,-4,0,"1"
"5921",2e+05,2,1,2,271,588,111,305,432,0,-1.64705,-0.04660546,-6,1,"1"
"5922",230000,2,2,1,107,1741,214,0,0,0,-1.645307,-0.04009267,-4,0,"2"
"5923",80000,1,1,2,3015,2008,1009,2005,507,2607,-1.098864,-0.0003069775,-1,0,"1"
"5924",230000,2,1,2,0,0,0,0,0,0,-1.62345,0.004119355,-10,0,"2"
"5925",340000,2,2,2,0,0,1000,4320,287982,8007,12.65492,4.203871,6,1,"2"
"5926",290000,2,2,1,199,1440,1017,3798,4898,5034,-1.573292,-0.10005,-6,0,"3"
"5927",60000,2,3,1,2627,2700,2500,2300,3000,2500,0.4525526,-0.1851673,0,0,"2"
"5928",320000,2,1,2,0,0,364,16177,800,650,-1.361494,-0.2082037,-4,1,"1"
"5929",2e+05,2,2,2,0,10145,24091,492,7354,9694,-1.041482,-0.1189926,-7,0,"1"
"5930",50000,2,3,1,1588,1483,611,458,403,351,-1.108682,-0.01871173,0,0,"3"
"5931",50000,1,3,2,0,1200,968,0,998,1479,-0.630755,-0.1208926,13,1,"1"
"5932",230000,2,2,1,4293,4162,5000,5000,5000,5000,1.769159,-0.4273193,0,0,"2"
"5933",130000,2,1,2,15107,5000,0,0,4200,5000,2.773501,-0.4122628,8,0,"1"
"5934",80000,2,3,1,2012,3550,7529,0,3228,0,-1.548336,-0.07250498,-6,0,"2"
"5935",120000,2,1,2,4445,4020,3000,5700,0,2500,1.027508,0.113777,2,0,"2"
"5936",2e+05,2,2,1,1125,1000,2141,0,0,0,-1.558063,0.02573437,-4,0,"2"
"5937",3e+05,1,3,2,3767,10436,9856,4198,0,0,-1.452024,-0.02504403,-6,0,"2"
"5938",2e+05,2,2,1,4107,1099,1099,1099,1099,1099,-1.599354,-0.02814879,-6,0,"2"
"5939",80000,2,2,1,2000,2000,1500,2000,2000,2000,-0.2132371,-0.2289733,0,0,"3"
"5940",80000,2,3,2,42010,11047,9300,0,0,4032,-1.255675,0.1886675,-2,0,"2"
"5941",60000,2,1,2,1935,2000,2000,2000,6000,0,0.4166965,-0.2597505,0,0,"1"
"5942",30000,2,2,1,1500,3000,0,1001,2500,1200,-0.6010406,-0.1761202,2,0,"1"
"5943",3e+05,2,2,1,319,8157,21228,326,1518,47374,-1.233464,0.1833033,-6,0,"2"
"5944",1e+05,2,1,1,5000,2436,3000,3000,2000,3000,0.5559644,0.07905623,0,0,"2"
"5945",290000,2,1,2,1380,1212,284,5000,162,380,-1.059543,0.311836,-1,0,"2"
"5946",270000,1,0,2,10193,70213,19008,399,0,0,-1.047673,0.1048392,-5,0,"2"
"5947",70000,2,2,2,1954,28000,1250,1496,29251,1000,-0.8500078,-0.4633779,-2,1,"1"
"5948",90000,2,2,1,5000,3069,2028,2110,2142,39245,1.082465,0.4761237,-12,0,"1"
"5949",170000,2,1,2,3600,3111,3000,3100,3101,3306,1.847196,0.06364455,0,0,"1"
"5950",80000,2,2,1,2500,2061,1413,1460,1751,1958,0.2272959,0.2202055,0,1,"2"
"5951",1e+05,2,2,1,4825,4600,3000,2940,3000,3000,1.623828,0.07229266,0,0,"2"
"5952",240000,1,1,1,0,0,0,0,0,0,-1.626543,-0.0001275122,-12,0,"3"
"5953",290000,2,1,1,0,970,0,0,2184,1140,-1.574984,0.02546394,-7,0,"2"
"5954",120000,2,1,2,0,0,0,0,0,0,-1.658659,-0.04421953,-9,1,"1"
"5955",2e+05,1,2,2,5500,4000,4000,5242,5000,4400,2.527292,-0.4981252,0,0,"1"
"5956",20000,1,2,2,2200,2000,2200,1200,0,0,-1.382669,0.07880953,0,0,"1"
"5957",5e+05,1,1,1,27486,7860,3047,8831,4734,11484,-0.9194338,0.6120265,-6,0,"2"
"5958",1e+05,2,2,2,3600,3000,2700,2800,3000,2800,1.608537,0.06018205,0,0,"1"
"5959",350000,1,1,1,6326,1485,788,15015,666,0,-1.464903,-0.06834069,-6,0,"3"
"5960",50000,2,2,2,0,1636,700,1500,1000,500,-0.7991716,0.04777645,3,0,"1"
"5961",340000,2,2,1,12100,10000,7000,7000,7000,8000,7.718544,1.334958,0,0,"3"
"5962",180000,2,2,1,1800,1500,1056,950,1000,1050,-0.6628085,-0.1105241,0,0,"1"
"5963",3e+05,2,1,1,0,4208,2539,2590,5440,5646,-1.554737,-0.1006368,-6,0,"3"
"5964",220000,2,1,1,0,2000,2500,0,2000,0,-0.9208976,-0.164581,7,0,"2"
"5965",80000,1,1,2,2600,4000,3000,3500,3500,2300,-0.1292247,0.2707413,0,0,"1"
"5966",50000,2,2,1,1500,1239,612,607,2593,584,-0.5990547,0.3061822,0,0,"2"
"5967",1e+05,1,2,2,4000,3000,2000,2000,2200,1700,0.4101634,-0.06788224,0,0,"1"
"5968",2e+05,1,1,2,30229,22946,30684,54589,37208,55031,0.09585128,0.1446044,-4,0,"1"
"5969",480000,2,1,1,1008,650,1597,3750,9429,1000,-1.388146,0.05418465,-5,0,"2"
"5970",170000,2,2,1,1402,1789,652,798,1081,173,-0.5875731,0.104691,0,0,"2"
"5971",20000,2,1,2,1372,1500,1000,2000,2000,0,-1.199517,0.06655558,-1,1,"1"
"5972",80000,1,2,1,1324,4122,139,1000,1000,1000,-1.112869,0.334123,0,1,"1"
"5973",80000,1,1,2,3515,2627,1697,2000,1700,3000,0.6640567,0.3098256,0,1,"1"
"5974",3e+05,1,2,1,10236,7063,1005,1045,1004,1005,2.477788,3.288836,3,0,"2"
"5975",150000,1,1,2,12170,8200,0,8160,0,0,-1.365536,-0.01330218,-2,0,"1"
"5976",50000,2,2,2,10755,36671,583,0,0,0,-1.098711,0.1064347,-4,0,"1"
"5977",50000,2,2,1,782,0,4699,0,0,0,-1.611817,-0.04138797,-7,0,"1"
"5978",1e+05,2,3,2,3796,3041,2500,2600,2171,2600,1.164436,0.3746714,2,0,"1"
"5979",90000,2,2,1,24509,179,0,0,0,0,-1.39458,0.3028766,-8,0,"2"
"5980",70000,2,1,2,1500,0,1355,0,2353,0,-1.010806,-0.1152308,11,1,"1"
"5981",90000,2,5,2,3504,2942,979,191,193,14210,0.04081683,0.989881,0,0,"1"
"5982",4e+05,1,1,1,4085,1539,3013,3003,3003,5979,-0.634695,0.04491163,0,0,"2"
"5983",10000,1,2,2,2329,0,1007,2200,1600,3883,-1.428164,0.0145723,1,1,"2"
"5984",80000,1,1,2,10000,4000,2000,3000,2500,0,0.1523161,0.3991725,0,0,"1"
"5985",70000,1,1,2,3224,1680,3000,142,142,0,0.02104908,0.6750878,0,0,"2"
"5986",1e+05,1,3,1,2000,1200,1400,0,2600,0,-0.4459016,-0.1649026,12,0,"2"
"5987",210000,2,2,1,822,0,0,0,0,0,-1.643205,-0.02419311,-9,1,"2"
"5988",360000,2,3,2,0,0,0,0,0,0,-1.658659,-0.04421953,-9,1,"2"
"5989",280000,1,1,1,5,10031,10021,7111,34,171574,7.797752,0.6731033,5,0,"1"
"5990",180000,1,1,2,2937,2226,2271,2108,3012,1933,0.9354233,0.1051571,0,0,"2"
"5991",220000,1,1,1,0,7600,5700,6000,6000,12300,4.411841,-0.6195916,3,0,"2"
"5992",2e+05,1,1,2,696,696,696,846,696,696,-1.631078,-0.04722087,-6,0,"3"
"5993",130000,2,2,2,0,5000,4000,3000,3500,13000,0.3348677,-0.2178057,3,0,"1"
"5994",2e+05,1,2,1,390,390,390,390,390,385,-1.643825,-0.04530653,-12,0,"3"
"5995",170000,2,1,1,15927,5641,2194,18601,2557,3871,-1.201297,0.1410042,-6,0,"2"
"5996",140000,1,1,2,6500,2515,0,8000,0,1000,-1.469174,0.159704,-5,0,"1"
"5997",50000,2,3,1,2008,3537,5700,1102,1200,1100,-0.1848028,0.2193904,0,0,"3"
"5998",2e+05,2,3,2,3000,3000,10000,3700,2000,3000,-0.4241423,-0.4006563,2,0,"1"
