"","LIMIT_BAL","SEX","EDUCATION","MARRIAGE","AGE","PAY_AMT1","PAY_AMT2","PAY_AMT3","PAY_AMT4","PAY_AMT5","PAY_AMT6","Bill_pca1","Bill_pca2","sumpay","default.payment.next.month"
"3308",1e+05,2,2,2,39,2000,20159,500,0,1120,1909,-1.28317206456998,0.218017678203805,-2,0
"3309",10000,2,2,2,21,1383,1000,196,200,1000,0,-1.36745841890472,-0.0100935282144266,0,0
"3310",280000,2,2,1,51,3470,0,0,0,0,1715,-1.62432459098891,-0.00260591208372917,-12,0
"3311",110000,2,1,1,31,7960,0,3000,3000,3100,3000,1.72469643784137,0.138516886336438,6,1
"3312",210000,2,1,2,27,5600,4000,3220,3400,3252,3400,2.34452057669454,0.195241387718717,0,0
"3313",2e+05,2,1,1,36,5788,8587,5314,5000,5000,6000,-1.36105846945751,-0.0512864168618461,-2,0
"3314",260000,1,1,2,27,1320,1770,31744,1,2606,291,-1.37854652404717,-0.187149200442858,-5,0
"3315",6e+05,1,1,2,36,0,1096,4,601,0,492,-1.64179051592057,-0.0493027525764718,-12,0
"3316",330000,1,2,1,47,25487,166744,60057,560,17921,201134,2.16575405326274,-1.31803720557584,-5,0
"3317",5e+05,2,1,2,31,25239,18011,13014,45049,20102,89442,6.55940202374006,0.103034319002593,0,0
"3318",2e+05,1,1,3,29,5919,3017,1720,2611,0,380,-1.53389855141923,0.0337997409054737,-6,0
"3319",2e+05,1,2,1,36,3238,2655,0,0,0,1966,-1.56762546664683,0.0307997954616997,-5,1
"3320",210000,2,2,2,27,280,4609,94,1621,0,32,-1.51220750432079,-0.0665229057700276,-1,0
"3321",5e+05,2,1,1,46,3718,13023,9070,4257,0,0,-1.44544915083609,-0.0236396913956883,-12,0
"3322",10000,2,2,1,44,1275,0,0,0,0,0,-1.60445000234812,0.0218064570662239,-6,0
"3323",160000,2,1,2,24,0,0,0,0,0,0,-1.45131713113233,0.240443641072346,-8,0
"3324",50000,2,3,1,42,2009,1180,1000,1000,348,1000,-0.577561174966393,0.567316729538114,0,0
"3325",130000,1,2,2,33,5012,0,4000,5000,4000,2106,2.61861700132013,0.194898703150726,5,0
"3326",140000,2,1,2,28,6600,7000,5300,6000,5500,5500,3.74600637050254,-0.478013054221488,0,1
"3327",80000,2,2,2,45,0,8000,0,0,0,0,-1.23985571451743,0.543499619982787,-8,0
"3328",5e+05,2,1,2,31,2000,5000,37223,0,80583,10155,-0.58957474916087,-0.776386665828131,-8,1
"3329",5e+05,2,2,1,39,4585,3789,3942,2433,10000,762,2.01919232894264,0.874840063341084,0,0
"3330",320000,2,2,1,35,1073,1789,0,3425,1000,3425,-1.38345392723848,-0.148292658332745,2,0
"3331",50000,1,2,2,29,0,1900,1333,0,999,0,0.223589406765497,-0.189823648612628,3,0
"3332",120000,2,2,2,40,1000,0,0,0,0,0,-1.60517331896367,0.0210920257462771,-6,0
"3333",5e+05,1,1,1,59,0,994,3342,1240,700,2250,-1.61671599815251,-0.0687756566588814,-12,1
"3334",290000,2,2,1,42,18496,2429,4598,7,3227,1,-1.47371074633613,0.0255559451927715,-5,0
"3335",280000,1,1,1,50,348,4399,18,0,0,0,-1.4970928045874,0.10266065733645,-5,0
"3336",30000,2,3,1,41,1618,2000,1500,1500,2000,1248,-0.307323881383684,-0.0511211807086221,0,1
"3337",80000,1,1,2,31,0,2500,0,2000,0,1000,-0.822894704316209,-0.136518847746277,11,1
"3338",50000,1,2,2,24,3700,5396,6,1003,1449,1022,-0.137659954537583,0.317965704289326,2,0
"3339",10000,1,3,2,24,1200,0,900,0,2000,0,-1.32688976805707,-0.0803289451551735,11,0
"3340",550000,1,1,1,49,1522,1495,18426,0,0,22670,-1.28284581516074,0.228938796905396,-7,1
"3341",60000,1,2,2,41,6750,5784,5246,3760,11411,7435,-1.360426436171,-0.0156678973604871,-5,0
"3342",140000,2,2,1,28,2000,0,150,1550,106155,3500,-0.893381178642184,-0.796831947502728,-3,0
"3343",50000,2,2,2,28,1442,1403,1000,919,2000,1000,-0.5639425144827,0.0367960029055097,0,0
"3344",3e+05,2,2,1,27,20000,12003,10524,11238,8814,9463,10.7685382925243,0.146272102667543,0,1
"3345",30000,2,3,1,29,2500,2670,2000,0,1000,1000,-0.525141502546574,-0.165704049854814,10,1
"3346",50000,2,2,2,25,0,0,0,0,0,7700,-1.65865900584623,-0.0442195292205755,-9,1
"3347",250000,2,2,1,33,0,0,0,0,0,0,-1.64464941971691,-0.0249855312278106,-4,1
"3348",60000,1,1,2,39,2050,2053,2219,2200,2394,1890,0.538682637467891,-0.262540532338761,0,0
"3349",80000,1,3,2,44,2800,2200,4700,2600,0,4400,0.664302480608405,-0.311335442028198,6,0
"3350",480000,1,1,2,33,0,0,0,0,0,0,-1.69286433434032,-0.0417129954017445,-9,0
"3351",30000,1,2,1,44,0,0,1800,0,1910,780,-0.780950290686555,-0.123396354557437,12,1
"3352",10000,2,2,2,25,1185,1030,1000,1000,2000,2000,-1.31319773746656,-0.0540880032564775,0,0
"3353",410000,2,1,2,41,0,0,150,150,1929,136869,-1.64338636129129,-0.0622185970996083,-9,0
"3354",1e+05,1,1,1,33,5000,3000,2000,1800,1600,2000,0.0319979210114701,-0.269710684518092,8,0
"3355",2e+05,1,3,1,41,2544,1433,3224,775,5000,2000,0.168969788971736,0.759203315825627,0,0
"3356",380000,2,2,1,48,15504,14000,12500,12000,11000,14000,10.7386356193895,0.42492511165715,0,0
"3357",1e+05,1,2,2,27,2000,2500,4900,0,1763,2000,0.0886151501156984,-0.282577606871222,2,0
"3358",50000,2,3,1,27,1754,2900,0,1265,832,500,-0.272370821499147,-0.0404600442433233,2,1
"3359",130000,2,2,1,28,4000,4000,8000,6000,0,2500,1.51915862931797,0.158042164034466,2,1
"3360",120000,1,2,2,34,3000,1944,5000,3692,0,2000,0.833075530008833,0.47640773859303,2,0
"3361",150000,2,2,1,42,6022,5022,5100,10500,0,10000,3.65889127874761,-0.431215258999149,2,0
"3362",310000,2,1,1,39,4566,5433,5724,1336,0,3167,-1.52981842475605,-0.0303898190646559,-3,0
"3363",110000,2,2,2,51,0,0,3007,857,1e+05,1000,-0.408212301761737,0.617002824427678,-9,0
"3364",420000,1,2,1,37,16850,15522,14000,14500,18007,12733,13.6637705866082,-1.02742476262779,0,1
"3365",140000,1,2,1,28,7340,7983,0,2964,4800,2353,-1.45747359436428,-0.0065576939146897,-3,1
"3366",5e+05,2,1,1,37,0,0,0,0,0,0,-1.65865900584623,-0.0442195292205755,-9,1
"3367",260000,2,2,2,26,45446,9000,0,9394,9628,8539,8.46433646144701,-0.59604499510629,4,0
"3368",90000,2,2,1,48,316,316,316,316,316,316,-1.64660896816046,-0.0451025444789377,-6,1
"3369",90000,2,2,2,41,2281,1219,1164,556,595,480,-0.283882999853458,0.320867250114381,-1,0
"3370",20000,1,3,2,35,0,0,4000,7000,0,0,-1.36738802426923,-0.00637819137176903,4,0
"3371",30000,1,2,2,36,2500,2215,1156,1200,3000,3000,-0.395857651403073,-0.0541577744865086,0,1
"3372",140000,2,2,1,36,2100,2100,1900,2000,2000,2100,0.189428147106764,-0.241311715978263,0,0
"3373",340000,2,2,2,32,3871,3136,3014,3123,3168,4855,1.57655188705046,-0.384502989243326,0,0
"3374",120000,2,1,2,31,0,0,0,0,0,0,-1.66010232239462,-0.044381204375327,-12,0
"3375",420000,1,1,1,34,3048,3016,0,0,0,3262,-1.47937208132481,0.166498455856572,-5,0
"3376",1e+05,1,3,1,48,0,0,0,0,0,0,-1.62310267625002,0.00459635768506194,-12,0
"3377",350000,2,2,2,37,4052,1700,1500,2000,500,2000,0.711035410060835,1.29916395515407,0,0
"3378",50000,1,2,1,26,1769,1003,189,120,100,3710,-0.759596878623864,0.604312901309239,0,0
"3379",30000,2,1,2,28,0,0,0,0,0,0,-1.65724808371213,-0.0443229202476627,20,0
"3380",360000,2,1,2,29,4534,14697,0,2141,1272,24078,-1.43806524521586,-0.0328357822763135,-5,0
"3381",20000,2,3,2,23,1165,19325,386,369,400,5125,-1.17543173495839,-0.0635465403026861,-4,0
"3382",4e+05,2,2,2,38,1222,1000,1200,186,1200,0,-1.56604567249721,-0.0112410500627304,-2,0
"3383",170000,1,3,1,45,5000,2000,2000,3000,2000,2000,-0.23341902396155,-0.0992164455097501,0,0
"3384",110000,2,2,1,36,0,5000,5000,0,5000,0,-1.15983490213853,-0.121882659869127,7,1
"3385",2e+05,2,2,1,37,31638,770,2118,0,0,0,-1.45110591896734,0.158524430252268,-7,1
"3386",2e+05,2,1,1,32,17301,3009,26257,15643,5696,12149,-1.21764331706193,-0.106645887774745,-12,0
"3387",360000,1,1,2,29,6159,1870,969,2500,0,0,-1.58224074817913,-0.00813135012300223,-6,0
"3388",5e+05,1,1,1,37,1188,0,300,6805,0,0,-1.59337260539015,-0.0702002510170557,-6,0
"3389",20000,1,2,2,22,1510,3875,759,10000,19126,1946,-1.05806849222428,0.0097923056812337,-2,0
"3390",270000,1,3,1,32,0,7100,5500,6000,6000,5100,4.12245131535744,-0.576920515317002,5,0
"3391",20000,1,2,2,44,0,1500,1000,1000,1000,1000,-1.35135125048138,-0.114128032200591,3,1
"3392",350000,2,1,1,43,0,0,0,0,1146,54269,-1.65080263197719,-0.0539647453789074,-11,0
"3393",150000,2,2,1,26,10000,5250,0,0,0,0,-0.250157581875128,1.66019363760266,-6,0
"3394",260000,2,1,2,30,14038,5018,10000,3154,13603,9189,0.180786439760376,1.14269895833568,-2,0
"3395",90000,1,1,2,33,721,0,2833,1000,0,2000,-1.62084629781068,-0.0393568052966091,0,0
"3396",310000,2,2,1,32,6100,4252,5000,2780,4881,3000,2.42788340588972,0.911831383127679,0,0
"3397",210000,2,1,2,43,184212,5482,3493,3590,3815,3876,3.3229411298487,-1.29957573564678,0,0
"3398",40000,2,2,1,45,0,1200,500,500,500,500,-1.19998262070773,-0.101248154167767,3,1
"3399",80000,2,2,1,25,0,0,0,13369,0,0,-1.56592031888856,-0.138379424545506,-7,0
"3400",50000,1,3,2,22,1056,1000,40,1377,1080,382,-1.54681864514818,0.018975135026203,-2,1
"3401",370000,2,1,1,46,1572,166235,3372,4018,600,600,1.84057881303163,-1.28745990690169,-4,0
"3402",130000,1,2,2,28,5847,3413,3872,3465,3627,5000,2.13526443367059,-0.030649860169089,0,0
"3403",710000,2,2,1,40,0,0,1004,0,8000,5000,-1.55771341761403,-0.0871880954167554,-5,1
"3404",180000,2,3,2,24,35300,1000,0,0,1245,0,-1.4359270536008,0.176811129840214,-5,0
"3405",80000,2,2,1,30,3000,1800,3000,6000,2900,2000,0.184598768419677,-0.320096269507261,2,0
"3406",560000,2,1,2,32,1548,1446,14720,427,1000,300,-0.676132740500035,0.493793360271587,0,0
"3407",170000,2,1,2,26,4000,2006,1000,1000,1000,1000,-0.386721610166591,0.172122257418335,0,0
"3408",30000,2,3,1,63,5884,11146,0,8092,1565,2620,-1.38691313390591,-0.0120299184369379,-5,0
"3409",430000,2,1,2,30,7232,4723,2035,41784,26108,37216,-1.09502821250992,-0.491644736185308,-6,0
"3410",5e+05,2,2,1,37,355,355,1204,2378,6344,14889,-1.5452676230581,-0.0598146977085165,-6,0
"3411",10000,1,2,2,26,2000,2000,1000,0,0,0,-1.41918628072701,0.0034781966739059,0,1
"3412",130000,2,1,2,25,4000,4000,2500,236,1700,74,-1.37407398273083,-0.0590351190774553,0,0
"3413",160000,2,2,2,50,13333,13333,13333,26663,0,11913,-1.5660970231933,-0.13808761364767,-12,0
"3414",150000,1,1,2,33,0,7400,0,3300,7000,0,1.76671805151621,-0.362254264649491,7,1
"3415",340000,2,2,1,43,249,27477,0,0,24272,11008,-1.13625877285625,0.0658929302636248,-12,0
"3416",2e+05,2,2,1,37,8017,8000,8000,9000,7000,6000,5.17041913925073,-0.171773892299539,0,0
"3417",130000,1,2,2,37,6500,5000,5000,5000,6000,5000,3.16478787420484,-0.333305603433092,0,0
"3418",320000,2,3,1,30,2825,2961,1600,1579,1692,1068,0.146162068203765,-0.063509422541978,0,0
"3419",50000,1,3,1,54,3000,4000,53083,1268,708,664,-0.207364806683881,0.427455615297323,1,0
"3420",360000,1,1,1,46,1068,91679,45086,2223,2091,9890,0.708415092030067,-1.43493452634753,-4,0
"3421",420000,2,2,2,29,18000,18691,5027,3000,3068,175056,6.74731124031676,5.95187998298195,-2,0
"3422",110000,1,1,2,30,0,2373,1475,4000,3000,2373,-1.56068026594778,-0.0550733215527511,0,0
"3423",80000,1,2,2,35,2000,30000,1000,1000,1000,1500,-0.405647404533829,-0.0691652734406228,0,0
"3424",60000,2,3,1,43,3000,1700,1135,1100,1500,1200,0.0264003027480771,0.372976635451214,0,1
"3425",60000,1,2,2,24,1468,2000,0,2000,0,0,-0.840370266745442,0.267687426760732,0,0
"3426",210000,1,2,2,26,5929,3272,4362,5040,3195,105,3.31681312163485,0.899408078761623,0,0
"3427",360000,2,1,1,46,10600,30000,20000,15000,10000,10000,-0.0159964212357056,-0.70362841850717,-1,0
"3428",20000,1,2,2,48,4500,0,1000,1000,1000,1000,-1.26626087952425,-0.129174642675448,2,0
"3429",150000,2,1,2,42,0,0,0,0,5000,0,-1.65770990173379,-0.0842956606058231,-8,0
"3430",310000,1,3,2,30,0,8959,0,7063,0,23240,-1.5568561899902,-0.0740483079234627,-12,0
"3431",240000,2,2,1,40,2309,2637,2,5567,8,2730,-1.54551132259885,-0.0619135971154379,-2,1
"3432",160000,2,3,1,55,2016,3399,1449,5590,7314,1579,-1.50451179003459,-0.0983866030213113,-6,0
"3433",240000,2,1,2,40,2,0,0,700,0,0,-1.63954197191488,-0.0295350099008679,-1,0
"3434",20000,1,1,2,22,3004,3006,3007,489,2110,2201,-1.02712232098629,-0.095650508846656,0,0
"3435",190000,1,1,1,55,390,390,390,6026,7410,390,-1.55656563132468,-0.144700356347753,-6,1
"3436",280000,2,2,1,40,0,0,0,0,0,0,-1.65904033615274,-0.0441915856997414,-9,0
"3437",80000,1,2,3,58,1000,0,0,0,0,0,-1.61162344119916,0.0132809793454593,-6,0
"3438",290000,2,3,1,49,7600,7521,3804,160897,5198,6000,3.32672069840339,0.304932014988604,-2,0
"3439",2e+05,2,1,1,34,1631,21698,12657,569,3000,25000,-1.26833083268172,-0.158251811718549,-4,0
"3440",320000,1,1,1,50,0,824,31144,25664,2610,1833,-1.06604081220247,-0.458189078761671,-12,0
"3441",350000,2,2,2,27,1600,1300,650,700,1000,750,-0.977328953641324,-0.130983315170778,0,0
"3442",110000,1,1,2,33,5548,0,5651,1876,0,2000,0.0869346367922839,-0.28700550248836,8,0
"3443",3e+05,2,2,1,37,0,0,363,0,944,2000,-1.64974830224785,-0.0535513780767189,-6,1
"3444",5e+05,2,1,1,44,1242,380,22,2575,3009,6026,-1.61293368869796,-0.0692725044282364,-5,0
"3445",120000,2,1,2,35,2483,252,1579,223,421,8228,-1.62464744879562,-0.0345186947425143,-6,0
"3446",80000,2,3,3,31,1124,1010,1322,500,175,1331,-1.54602637140414,0.0342150043119764,-3,0
"3447",2e+05,2,2,2,33,7700,7527,4900,5100,5300,4610,5.16400289490465,0.00322854293628443,0,1
"3448",150000,2,1,2,26,2990,4175,1707,4492,6149,34672,-1.52216566563748,-0.0941161263723121,-6,1
"3449",150000,2,1,2,40,11000,6000,40000,42000,34880,201277,2.98933084246106,0.69991614784698,-1,0
"3450",210000,1,2,1,42,0,326,326,1440,8521,9592,-1.58276347177924,-0.121873409726306,-7,0
"3451",150000,1,2,2,36,0,0,0,0,0,0,-1.62849916882703,-0.00281257834175097,-10,1
"3452",50000,2,1,2,26,6000,0,2000,2000,2000,2000,0.0233602970386836,-0.240412693450644,2,0
"3453",80000,1,2,1,33,2359,1745,1725,1704,1730,1677,0.530168069903317,0.253833557917836,0,0
"3454",50000,1,2,1,34,0,2522,0,1261,1428,1261,-1.60207367934952,-0.0449454095340059,-3,0
"3455",20000,2,2,1,50,1315,2401,900,709,1548,0,-0.927629115478279,-0.132837670303839,2,0
"3456",50000,1,2,1,37,2000,1435,1149,1197,1009,990,-0.55353744390086,-0.14256520027527,0,0
"3457",50000,1,1,2,29,0,12000,1100,1000,0,2500,-0.79984059568582,-0.288125911475266,11,0
"3458",280000,1,2,1,46,10101,8000,0,15000,0,7053,5.83747437585103,-0.733373155196874,11,1
"3459",230000,1,2,1,51,2965,3500,2600,2500,1901,2370,1.70867553941537,1.02803979081883,0,0
"3460",230000,1,2,2,30,8000,0,4970,4907,4936,5024,0.178164417858106,-0.378359370063534,2,1
"3461",80000,2,3,1,37,5021,10036,3000,2000,2000,2000,0.0712402813036052,0.391917678880753,0,0
"3462",60000,2,2,3,35,3000,0,2000,1000,2000,1000,-1.10154152856946,-0.110523395756421,2,0
"3463",2e+05,1,2,1,37,9300,7851,6400,6500,6537,6200,5.42621680538441,-0.029269946003309,0,0
"3464",30000,2,3,2,22,33404,1000,2390,0,48620,156,-1.13435229188723,-0.0215917943090464,-4,0
"3465",340000,2,1,2,34,42552,30084,29033,13120,59273,1241,-0.350893053185924,-0.153594219621943,-6,0
"3466",250000,2,2,1,40,2942,1057,1708,3014,3037,4974,-1.5545200556818,-0.0387582790949188,-6,0
"3467",2e+05,1,1,1,52,934,1461,823,1126,880,926,-1.61925490274462,-0.0455514202982389,-6,0
"3468",150000,1,1,2,39,7027,6000,3220,3600,2670,2618,2.93591726178825,0.577525879443639,0,0
"3469",1e+05,2,3,1,53,0,0,0,0,0,0,-1.65865900584623,-0.0442195292205755,-9,0
"3470",220000,2,2,1,41,4500,4006,3000,3000,3000,6000,1.83759393321295,0.143266010020938,0,0
"3471",140000,1,1,2,32,0,3000,0,0,0,2000,-1.64071954290848,-0.050525739714735,-2,1
"3472",40000,1,1,1,28,2567,0,2475,5341,1500,0,-1.36511646363031,0.0373520500098345,-3,1
"3473",2e+05,2,2,2,30,7022,6501,6500,6504,7008,8009,5.30583920362686,-0.563126070884715,0,0
"3474",520000,2,1,2,35,7000,5000,5004,5000,5000,5031,0.41876679136707,-0.0429223438457217,0,0
"3475",30000,2,2,1,22,2002,1553,1002,2002,1000,542,-0.9935543384873,-0.106030756101212,0,0
"3476",20000,1,2,2,28,1318,1278,635,802,350,0,-0.973243120893988,-0.0876763973601505,0,0
"3477",50000,1,2,2,40,1218,1254,3000,617,621,643,-1.06529208898029,-0.145621347848153,0,1
"3478",3e+05,2,3,2,29,7951,6890,0,0,0,0,0.841874444699451,2.4263506604992,-4,0
"3479",5e+05,2,1,2,36,4081,4283,3338,1224,31022,1088,-1.30560392390254,-0.209506787217182,-6,0
"3480",490000,2,2,2,27,5011,5217,5000,5340,94762,5026,5.22210885223234,0.475646332378413,-1,0
"3481",2e+05,1,1,2,27,825,1890,0,0,630,1030,-1.62153752481789,-0.0442649725492516,-4,0
"3482",40000,2,1,2,23,1500,1000,1000,2000,1000,894,-0.830178427894409,-0.15254224174262,6,1
"3483",150000,2,1,2,28,2730,500,2727,712,0,0,-1.59521727595661,-0.0113447470620804,-8,0
"3484",50000,1,1,1,29,2300,1400,335,342,4000,200,-0.524294641314688,0.445283103822852,0,1
"3485",1e+05,1,2,2,27,4850,3740,2798,2865,3020,2377,1.73717636940698,0.0587826878287365,0,0
"3486",50000,2,3,1,42,4000,0,3000,3228,0,4000,-0.014768620129117,-0.119962972645459,8,1
"3487",130000,2,2,2,25,780,36659,5000,5000,7000,5000,-0.857309334394258,-0.517307419289182,-3,0
"3488",70000,2,1,2,27,157,157,157,307,507,357,-1.64923217711185,-0.0486910029128828,-6,0
"3489",30000,2,1,1,30,2013,1440,800,1800,108,1130,-0.662975241160303,-0.0253574467057735,2,0
"3490",50000,1,1,2,28,2005,1206,1000,600,500,1000,-1.21591560814051,0.311178482826726,0,0
"3491",80000,1,1,1,45,1473,24770,3366,1473,44314,4000,-1.15342514607,-0.369314599111487,-6,1
"3492",220000,2,1,2,30,5206,30176,10258,14000,15070,6029,-0.0889952601579052,0.884823444714725,-1,0
"3493",2e+05,1,2,1,45,6061,7048,5016,10294,5136,5225,4.36880175952753,0.0730863558642097,0,0
"3494",120000,2,2,2,24,1400,1000,0,1000,1087,801,-1.3486820570679,0.0631284403415688,-1,0
"3495",1e+05,2,2,2,25,5000,0,3900,1801,1800,2000,1.43341968979722,0.463593754797836,6,0
"3496",1e+05,2,3,1,59,7240,1000,1558,12079,35920,0,-1.22836965191222,-0.376679512459333,-3,0
"3497",50000,2,1,2,23,1626,1581,1000,900,700,1000,-0.755355899787614,0.18460077285515,0,0
"3498",240000,1,2,1,37,5665,35000,8877,500,0,21257,-1.1909949453114,-0.0604172869796527,-3,0
"3499",60000,1,1,2,28,6000,10000,900,310,0,3400,-1.46265226817994,-0.00239505902689453,0,0
"3500",260000,2,2,1,34,2151,3065,750,0,0,377,-1.57615526281863,0.036845285439682,-12,1
"3501",30000,2,3,1,56,1500,0,3000,1500,0,1900,-0.906195277067942,-0.155946123539608,12,1
"3502",440000,2,3,1,40,5000,5000,5000,5000,5000,5000,0.796147765750035,-0.467953553699698,0,0
"3503",360000,2,2,2,30,5000,5000,5000,5000,5000,5000,3.64324478194378,-0.639493669077661,0,0
"3504",50000,2,1,2,26,29000,1000,0,0,0,0,-1.21640696473573,0.292644214402794,-5,1
"3505",270000,1,1,1,50,316,316,5772,316,316,5174,-1.60994802104221,-0.0647077089216565,-6,0
"3506",150000,2,1,2,27,6000,0,0,0,0,0,-1.30961900852156,0.38699985487253,-7,0
"3507",2e+05,1,3,2,26,8355,8355,8355,8355,8355,8285,-1.34005753475572,-0.0675663408775813,-6,0
"3508",50000,2,2,1,36,3000,3000,3000,2000,2000,5000,-0.324265599866494,0.102626960119907,0,0
"3509",210000,2,1,2,33,1303,3,5387,1814,0,0,-1.58307957297846,-0.0513037959798003,0,0
"3510",50000,2,2,2,27,0,3400,0,1528,3038,0,0.0331094334590853,-0.104418505562881,8,1
"3511",50000,1,2,2,24,1328,1315,703,723,1050,668,-0.894139671742109,-0.101008733245543,0,0
"3512",440000,1,1,2,29,1249,279048,10758,5000,5080,2515,3.58617608990666,-1.66049318204978,-5,0
"3513",60000,2,1,2,28,0,3628,0,3600,0,4000,0.0645014247638541,-0.222812691728809,12,1
"3514",70000,2,2,1,41,3000,1500,0,0,4513,0,-1.50006676717536,0.0190595324189079,-1,0
"3515",290000,2,2,2,25,2500,3000,3000,3000,3000,3000,0.800741449635292,-0.0728379597889717,0,0
"3516",140000,1,2,2,29,487,2010,0,0,0,299,-1.64075201137514,-0.0329820115478081,-8,0
"3517",310000,2,2,2,33,6555,6000,3272,15874,4182,15694,2.61002511353674,-0.282248150856892,0,0
"3518",450000,2,1,2,36,10267,200,0,0,0,0,-1.59742207433851,0.0223264331564298,-7,0
"3519",360000,1,1,1,34,1270,3946,2444,2805,258,1,-1.58397702461026,-0.0504793697020413,-6,0
"3520",550000,2,2,1,34,15000,20000,20000,12000,12000,13000,12.1909275125551,-0.391394498466913,0,0
"3521",180000,1,1,1,44,0,0,0,0,0,4003,-1.65865900584623,-0.0442195292205755,-9,0
"3522",140000,1,2,1,37,5334,50006,9460,9461,2507,10007,0.0690358089038638,-0.744540485726232,-1,0
"3523",50000,1,1,2,33,2000,3000,1000,1000,1000,2115,-1.05130843754258,0.000308710540374264,0,0
"3524",2e+05,2,2,1,30,0,441,653,500,600,751,-1.64398927636576,-0.0542408306749166,-12,0
"3525",60000,1,2,1,39,2128,1608,1391,1410,1580,1548,0.033903848573565,0.0353370659374929,0,0
"3526",140000,1,1,2,28,4340,5491,2013,1510,18,89898,-1.89182114428331,0.429099715576362,-4,0
"3527",70000,1,2,1,42,3300,2600,2600,3000,2600,2600,0.925053676431311,-0.196933480248563,0,0
"3528",20000,2,2,1,50,2000,0,1600,0,0,1500,-1.28598640713114,-0.0970127626804721,12,0
"3529",1e+05,2,2,1,24,3000,2700,2000,1900,1700,1794,0.54768224717033,0.0600024641449091,0,0
"3530",360000,1,1,2,33,0,0,0,0,0,0,-1.65865900584623,-0.0442195292205755,-9,0
"3531",1e+05,2,3,1,24,500,470,470,0,0,0,-1.64738698689278,-0.0384566722280134,-7,0
"3532",160000,2,3,2,41,3000,0,1200,1200,1500,2000,-0.552475592066384,-0.163046955025135,3,0
"3533",160000,2,2,2,27,6200,7600,6100,5900,6300,7500,4.57320190493152,-0.478741717475372,0,0
"3534",130000,1,2,2,26,1003,0,501,0,936,1002,-1.6395730974426,-0.0432563916819685,-4,1
"3535",1e+05,2,3,1,40,2084,1973,1708,1728,1621,1359,0.0937641157752399,-0.096867469340934,0,0
"3536",90000,1,1,1,35,3100,1000,0,1600,0,800,-0.947544608747746,-0.127518841074381,8,1
"3537",80000,1,2,2,23,4000,3000,1000,2000,2000,2836,-1.08703989003486,-0.205654962746668,2,0
"3538",220000,2,2,1,28,8355,1000,0,0,6800,97,6.46690003957915,-0.489296515020292,25,1
"3539",260000,2,1,1,39,3786,1451,2424,2050,3187,1972,-1.54244050418106,-0.0211069978144884,-12,1
"3540",30000,1,3,1,45,0,5000,3300,0,0,0,-0.577964480980865,-0.202843045278279,18,1
"3541",1e+05,2,2,1,40,0,0,10644,0,150,780,-1.56413529560426,-0.025512196253362,3,1
"3542",80000,1,2,2,39,3012,2100,2001,2001,2000,1782,0.259793100887845,-0.132859312644375,0,0
"3543",20000,2,2,2,31,1032,2938,6039,0,0,0,-1.53723723655804,0.0195267613294666,-5,0
"3544",140000,1,1,1,41,3000,3000,5000,5000,5000,3000,-0.559178303490147,-0.366908173653669,0,0
